date,district,cases,month,month_sin,month_cos,lag_1,lag_2,lag_3,roll_mean_3,target
2010-04-01,Ampara,19.0,4,0.8660254037844387,-0.4999999999999998,25.0,13.0,12.0,16.666666666666668,9.0
2010-05-01,Ampara,9.0,5,0.49999999999999994,-0.8660254037844387,19.0,25.0,13.0,19.0,6.0
2010-06-01,Ampara,6.0,6,1.2246467991473532e-16,-1.0,9.0,19.0,25.0,17.666666666666668,30.0
2010-07-01,Ampara,30.0,7,-0.4999999999999997,-0.8660254037844388,6.0,9.0,19.0,11.333333333333334,21.0
2010-08-01,Ampara,21.0,8,-0.8660254037844385,-0.5000000000000004,30.0,6.0,9.0,15.0,19.0
2010-09-01,Ampara,19.0,9,-1.0,-1.8369701987210297e-16,21.0,30.0,6.0,19.0,5.0
2010-10-01,Ampara,5.0,10,-0.8660254037844386,0.5000000000000001,19.0,21.0,30.0,23.333333333333332,1.0
2010-11-01,Ampara,1.0,11,-0.5000000000000004,0.8660254037844384,5.0,19.0,21.0,15.0,8.0
2010-12-01,Ampara,8.0,12,-2.4492935982947064e-16,1.0,1.0,5.0,19.0,8.333333333333334,12.0
2011-01-01,Ampara,12.0,1,0.49999999999999994,0.8660254037844387,8.0,1.0,5.0,4.666666666666667,6.0
2011-02-01,Ampara,6.0,2,0.8660254037844386,0.5000000000000001,12.0,8.0,1.0,7.0,2.0
2011-03-01,Ampara,2.0,3,1.0,6.123233995736766e-17,6.0,12.0,8.0,8.666666666666666,20.0
2011-04-01,Ampara,20.0,4,0.8660254037844387,-0.4999999999999998,2.0,6.0,12.0,6.666666666666667,10.0
2011-05-01,Ampara,10.0,5,0.49999999999999994,-0.8660254037844387,20.0,2.0,6.0,9.333333333333334,29.0
2011-06-01,Ampara,29.0,6,1.2246467991473532e-16,-1.0,10.0,20.0,2.0,10.666666666666666,20.0
2011-07-01,Ampara,20.0,7,-0.4999999999999997,-0.8660254037844388,29.0,10.0,20.0,19.666666666666668,11.0
2011-08-01,Ampara,11.0,8,-0.8660254037844385,-0.5000000000000004,20.0,29.0,10.0,19.666666666666668,24.0
2011-09-01,Ampara,24.0,9,-1.0,-1.8369701987210297e-16,11.0,20.0,29.0,20.0,13.0
2011-10-01,Ampara,13.0,10,-0.8660254037844386,0.5000000000000001,24.0,11.0,20.0,18.333333333333332,16.0
2011-11-01,Ampara,16.0,11,-0.5000000000000004,0.8660254037844384,13.0,24.0,11.0,16.0,33.0
2011-12-01,Ampara,33.0,12,-2.4492935982947064e-16,1.0,16.0,13.0,24.0,17.666666666666668,18.0
2012-01-01,Ampara,18.0,1,0.49999999999999994,0.8660254037844387,33.0,16.0,13.0,20.666666666666668,6.0
2012-02-01,Ampara,6.0,2,0.8660254037844386,0.5000000000000001,18.0,33.0,16.0,22.333333333333332,4.0
2012-03-01,Ampara,4.0,3,1.0,6.123233995736766e-17,6.0,18.0,33.0,19.0,9.0
2012-04-01,Ampara,9.0,4,0.8660254037844387,-0.4999999999999998,4.0,6.0,18.0,9.333333333333334,21.0
2012-05-01,Ampara,21.0,5,0.49999999999999994,-0.8660254037844387,9.0,4.0,6.0,6.333333333333333,15.0
2012-06-01,Ampara,15.0,6,1.2246467991473532e-16,-1.0,21.0,9.0,4.0,11.333333333333334,29.0
2012-07-01,Ampara,29.0,7,-0.4999999999999997,-0.8660254037844388,15.0,21.0,9.0,15.0,13.0
2012-08-01,Ampara,13.0,8,-0.8660254037844385,-0.5000000000000004,29.0,15.0,21.0,21.666666666666668,9.0
2012-09-01,Ampara,9.0,9,-1.0,-1.8369701987210297e-16,13.0,29.0,15.0,19.0,11.0
2012-10-01,Ampara,11.0,10,-0.8660254037844386,0.5000000000000001,9.0,13.0,29.0,17.0,14.0
2012-11-01,Ampara,14.0,11,-0.5000000000000004,0.8660254037844384,11.0,9.0,13.0,11.0,6.0
2012-12-01,Ampara,6.0,12,-2.4492935982947064e-16,1.0,14.0,11.0,9.0,11.333333333333334,14.0
2013-01-01,Ampara,14.0,1,0.49999999999999994,0.8660254037844387,6.0,14.0,11.0,10.333333333333334,17.0
2013-02-01,Ampara,17.0,2,0.8660254037844386,0.5000000000000001,14.0,6.0,14.0,11.333333333333334,20.0
2013-03-01,Ampara,20.0,3,1.0,6.123233995736766e-17,17.0,14.0,6.0,12.333333333333334,7.0
2013-04-01,Ampara,7.0,4,0.8660254037844387,-0.4999999999999998,20.0,17.0,14.0,17.0,11.0
2013-05-01,Ampara,11.0,5,0.49999999999999994,-0.8660254037844387,7.0,20.0,17.0,14.666666666666666,15.0
2013-06-01,Ampara,15.0,6,1.2246467991473532e-16,-1.0,11.0,7.0,20.0,12.666666666666666,26.0
2013-07-01,Ampara,26.0,7,-0.4999999999999997,-0.8660254037844388,15.0,11.0,7.0,11.0,26.0
2013-08-01,Ampara,26.0,8,-0.8660254037844385,-0.5000000000000004,26.0,15.0,11.0,17.333333333333332,25.0
2013-09-01,Ampara,25.0,9,-1.0,-1.8369701987210297e-16,26.0,26.0,15.0,22.333333333333332,18.0
2013-10-01,Ampara,18.0,10,-0.8660254037844386,0.5000000000000001,25.0,26.0,26.0,25.666666666666668,28.0
2013-11-01,Ampara,28.0,11,-0.5000000000000004,0.8660254037844384,18.0,25.0,26.0,23.0,35.0
2013-12-01,Ampara,35.0,12,-2.4492935982947064e-16,1.0,28.0,18.0,25.0,23.666666666666668,22.0
2014-01-01,Ampara,22.0,1,0.49999999999999994,0.8660254037844387,35.0,28.0,18.0,27.0,16.0
2014-02-01,Ampara,16.0,2,0.8660254037844386,0.5000000000000001,22.0,35.0,28.0,28.333333333333332,7.0
2014-03-01,Ampara,7.0,3,1.0,6.123233995736766e-17,16.0,22.0,35.0,24.333333333333332,13.0
2014-04-01,Ampara,13.0,4,0.8660254037844387,-0.4999999999999998,7.0,16.0,22.0,15.0,9.0
2014-05-01,Ampara,9.0,5,0.49999999999999994,-0.8660254037844387,13.0,7.0,16.0,12.0,21.0
2014-06-01,Ampara,21.0,6,1.2246467991473532e-16,-1.0,9.0,13.0,7.0,9.666666666666666,17.0
2014-07-01,Ampara,17.0,7,-0.4999999999999997,-0.8660254037844388,21.0,9.0,13.0,14.333333333333334,19.0
2014-08-01,Ampara,19.0,8,-0.8660254037844385,-0.5000000000000004,17.0,21.0,9.0,15.666666666666666,3.0
2014-09-01,Ampara,3.0,9,-1.0,-1.8369701987210297e-16,19.0,17.0,21.0,19.0,10.0
2014-10-01,Ampara,10.0,10,-0.8660254037844386,0.5000000000000001,3.0,19.0,17.0,13.0,15.0
2014-11-01,Ampara,15.0,11,-0.5000000000000004,0.8660254037844384,10.0,3.0,19.0,10.666666666666666,6.0
2014-12-01,Ampara,6.0,12,-2.4492935982947064e-16,1.0,15.0,10.0,3.0,9.333333333333334,10.0
2015-01-01,Ampara,10.0,1,0.49999999999999994,0.8660254037844387,6.0,15.0,10.0,10.333333333333334,5.0
2015-02-01,Ampara,5.0,2,0.8660254037844386,0.5000000000000001,10.0,6.0,15.0,10.333333333333334,6.0
2015-03-01,Ampara,6.0,3,1.0,6.123233995736766e-17,5.0,10.0,6.0,7.0,0.0
2015-04-01,Ampara,0.0,4,0.8660254037844387,-0.4999999999999998,6.0,5.0,10.0,7.0,5.0
2015-05-01,Ampara,5.0,5,0.49999999999999994,-0.8660254037844387,0.0,6.0,5.0,3.6666666666666665,9.0
2015-06-01,Ampara,9.0,6,1.2246467991473532e-16,-1.0,5.0,0.0,6.0,3.6666666666666665,4.0
2015-07-01,Ampara,4.0,7,-0.4999999999999997,-0.8660254037844388,9.0,5.0,0.0,4.666666666666667,6.0
2015-08-01,Ampara,6.0,8,-0.8660254037844385,-0.5000000000000004,4.0,9.0,5.0,6.0,5.0
2015-09-01,Ampara,5.0,9,-1.0,-1.8369701987210297e-16,6.0,4.0,9.0,6.333333333333333,3.0
2015-10-01,Ampara,3.0,10,-0.8660254037844386,0.5000000000000001,5.0,6.0,4.0,5.0,3.0
2015-11-01,Ampara,3.0,11,-0.5000000000000004,0.8660254037844384,3.0,5.0,6.0,4.666666666666667,11.0
2015-12-01,Ampara,11.0,12,-2.4492935982947064e-16,1.0,3.0,3.0,5.0,3.6666666666666665,38.0
2016-01-01,Ampara,38.0,1,0.49999999999999994,0.8660254037844387,11.0,3.0,3.0,5.666666666666667,19.0
2016-02-01,Ampara,19.0,2,0.8660254037844386,0.5000000000000001,38.0,11.0,3.0,17.333333333333332,18.0
2016-03-01,Ampara,18.0,3,1.0,6.123233995736766e-17,19.0,38.0,11.0,22.666666666666668,18.0
2016-04-01,Ampara,18.0,4,0.8660254037844387,-0.4999999999999998,18.0,19.0,38.0,25.0,7.0
2016-05-01,Ampara,7.0,5,0.49999999999999994,-0.8660254037844387,18.0,18.0,19.0,18.333333333333332,22.0
2016-06-01,Ampara,22.0,6,1.2246467991473532e-16,-1.0,7.0,18.0,18.0,14.333333333333334,61.0
2016-07-01,Ampara,61.0,7,-0.4999999999999997,-0.8660254037844388,22.0,7.0,18.0,15.666666666666666,17.0
2016-08-01,Ampara,17.0,8,-0.8660254037844385,-0.5000000000000004,61.0,22.0,7.0,30.0,20.0
2016-09-01,Ampara,20.0,9,-1.0,-1.8369701987210297e-16,17.0,61.0,22.0,33.333333333333336,7.0
2016-10-01,Ampara,7.0,10,-0.8660254037844386,0.5000000000000001,20.0,17.0,61.0,32.666666666666664,4.0
2016-11-01,Ampara,4.0,11,-0.5000000000000004,0.8660254037844384,7.0,20.0,17.0,14.666666666666666,29.0
2016-12-01,Ampara,29.0,12,-2.4492935982947064e-16,1.0,4.0,7.0,20.0,10.333333333333334,51.0
2017-01-01,Ampara,51.0,1,0.49999999999999994,0.8660254037844387,29.0,4.0,7.0,13.333333333333334,51.0
2017-02-01,Ampara,51.0,2,0.8660254037844386,0.5000000000000001,51.0,29.0,4.0,28.0,59.0
2017-03-01,Ampara,59.0,3,1.0,6.123233995736766e-17,51.0,51.0,29.0,43.666666666666664,72.0
2017-04-01,Ampara,72.0,4,0.8660254037844387,-0.4999999999999998,59.0,51.0,51.0,53.666666666666664,75.0
2017-05-01,Ampara,75.0,5,0.49999999999999994,-0.8660254037844387,72.0,59.0,51.0,60.666666666666664,105.0
2017-06-01,Ampara,105.0,6,1.2246467991473532e-16,-1.0,75.0,72.0,59.0,68.66666666666667,225.0
2017-07-01,Ampara,225.0,7,-0.4999999999999997,-0.8660254037844388,105.0,75.0,72.0,84.0,100.0
2017-08-01,Ampara,100.0,8,-0.8660254037844385,-0.5000000000000004,225.0,105.0,75.0,135.0,62.0
2017-09-01,Ampara,62.0,9,-1.0,-1.8369701987210297e-16,100.0,225.0,105.0,143.33333333333334,41.0
2017-10-01,Ampara,41.0,10,-0.8660254037844386,0.5000000000000001,62.0,100.0,225.0,129.0,33.0
2017-11-01,Ampara,33.0,11,-0.5000000000000004,0.8660254037844384,41.0,62.0,100.0,67.66666666666667,60.0
2017-12-01,Ampara,60.0,12,-2.4492935982947064e-16,1.0,33.0,41.0,62.0,45.333333333333336,24.0
2018-01-01,Ampara,24.0,1,0.49999999999999994,0.8660254037844387,60.0,33.0,41.0,44.666666666666664,14.0
2018-02-01,Ampara,14.0,2,0.8660254037844386,0.5000000000000001,24.0,60.0,33.0,39.0,14.0
2018-03-01,Ampara,14.0,3,1.0,6.123233995736766e-17,14.0,24.0,60.0,32.666666666666664,8.0
2018-04-01,Ampara,8.0,4,0.8660254037844387,-0.4999999999999998,14.0,14.0,24.0,17.333333333333332,6.0
2018-05-01,Ampara,6.0,5,0.49999999999999994,-0.8660254037844387,8.0,14.0,14.0,12.0,47.0
2018-06-01,Ampara,47.0,6,1.2246467991473532e-16,-1.0,6.0,8.0,14.0,9.333333333333334,60.0
2018-07-01,Ampara,60.0,7,-0.4999999999999997,-0.8660254037844388,47.0,6.0,8.0,20.333333333333332,20.0
2018-08-01,Ampara,20.0,8,-0.8660254037844385,-0.5000000000000004,60.0,47.0,6.0,37.666666666666664,7.0
2018-09-01,Ampara,7.0,9,-1.0,-1.8369701987210297e-16,20.0,60.0,47.0,42.333333333333336,8.0
2018-10-01,Ampara,8.0,10,-0.8660254037844386,0.5000000000000001,7.0,20.0,60.0,29.0,25.0
2018-11-01,Ampara,25.0,11,-0.5000000000000004,0.8660254037844384,8.0,7.0,20.0,11.666666666666666,16.0
2018-12-01,Ampara,16.0,12,-2.4492935982947064e-16,1.0,25.0,8.0,7.0,13.333333333333334,25.0
2019-01-01,Ampara,25.0,1,0.49999999999999994,0.8660254037844387,16.0,25.0,8.0,16.333333333333332,18.0
2019-02-01,Ampara,18.0,2,0.8660254037844386,0.5000000000000001,25.0,16.0,25.0,22.0,37.0
2019-03-01,Ampara,37.0,3,1.0,6.123233995736766e-17,18.0,25.0,16.0,19.666666666666668,12.0
2019-04-01,Ampara,12.0,4,0.8660254037844387,-0.4999999999999998,37.0,18.0,25.0,26.666666666666668,11.0
2019-05-01,Ampara,11.0,5,0.49999999999999994,-0.8660254037844387,12.0,37.0,18.0,22.333333333333332,24.0
2019-06-01,Ampara,24.0,6,1.2246467991473532e-16,-1.0,11.0,12.0,37.0,20.0,26.0
2019-07-01,Ampara,26.0,7,-0.4999999999999997,-0.8660254037844388,24.0,11.0,12.0,15.666666666666666,33.0
2019-08-01,Ampara,33.0,8,-0.8660254037844385,-0.5000000000000004,26.0,24.0,11.0,20.333333333333332,24.0
2019-09-01,Ampara,24.0,9,-1.0,-1.8369701987210297e-16,33.0,26.0,24.0,27.666666666666668,37.0
2019-10-01,Ampara,37.0,10,-0.8660254037844386,0.5000000000000001,24.0,33.0,26.0,27.666666666666668,60.0
2019-11-01,Ampara,60.0,11,-0.5000000000000004,0.8660254037844384,37.0,24.0,33.0,31.333333333333332,81.0
2019-12-01,Ampara,81.0,12,-2.4492935982947064e-16,1.0,60.0,37.0,24.0,40.333333333333336,152.0
2020-01-01,Ampara,152.0,1,0.49999999999999994,0.8660254037844387,81.0,60.0,37.0,59.333333333333336,88.0
2020-02-01,Ampara,88.0,2,0.8660254037844386,0.5000000000000001,152.0,81.0,60.0,97.66666666666667,39.0
2020-03-01,Ampara,39.0,3,1.0,6.123233995736766e-17,88.0,152.0,81.0,107.0,3.0
2020-04-01,Ampara,3.0,4,0.8660254037844387,-0.4999999999999998,39.0,88.0,152.0,93.0,6.0
2020-05-01,Ampara,6.0,5,0.49999999999999994,-0.8660254037844387,3.0,39.0,88.0,43.333333333333336,10.0
2020-06-01,Ampara,10.0,6,1.2246467991473532e-16,-1.0,6.0,3.0,39.0,16.0,5.0
2020-07-01,Ampara,5.0,7,-0.4999999999999997,-0.8660254037844388,10.0,6.0,3.0,6.333333333333333,4.0
2020-08-01,Ampara,4.0,8,-0.8660254037844385,-0.5000000000000004,5.0,10.0,6.0,7.0,3.0
2020-09-01,Ampara,3.0,9,-1.0,-1.8369701987210297e-16,4.0,5.0,10.0,6.333333333333333,3.0
2020-10-01,Ampara,3.0,10,-0.8660254037844386,0.5000000000000001,3.0,4.0,5.0,4.0,5.0
2020-11-01,Ampara,5.0,11,-0.5000000000000004,0.8660254037844384,3.0,3.0,4.0,3.3333333333333335,0.0
2020-12-01,Ampara,0.0,12,-2.4492935982947064e-16,1.0,5.0,3.0,3.0,3.6666666666666665,2.0
2021-01-01,Ampara,2.0,1,0.49999999999999994,0.8660254037844387,0.0,5.0,3.0,2.6666666666666665,4.0
2021-02-01,Ampara,4.0,2,0.8660254037844386,0.5000000000000001,2.0,0.0,5.0,2.3333333333333335,5.0
2021-03-01,Ampara,5.0,3,1.0,6.123233995736766e-17,4.0,2.0,0.0,2.0,6.0
2021-04-01,Ampara,6.0,4,0.8660254037844387,-0.4999999999999998,5.0,4.0,2.0,3.6666666666666665,4.0
2021-05-01,Ampara,4.0,5,0.49999999999999994,-0.8660254037844387,6.0,5.0,4.0,5.0,5.0
2021-06-01,Ampara,5.0,6,1.2246467991473532e-16,-1.0,4.0,6.0,5.0,5.0,4.0
2021-07-01,Ampara,4.0,7,-0.4999999999999997,-0.8660254037844388,5.0,4.0,6.0,5.0,0.0
2021-08-01,Ampara,0.0,8,-0.8660254037844385,-0.5000000000000004,4.0,5.0,4.0,4.333333333333333,0.0
2021-09-01,Ampara,0.0,9,-1.0,-1.8369701987210297e-16,0.0,4.0,5.0,3.0,0.0
2021-10-01,Ampara,0.0,10,-0.8660254037844386,0.5000000000000001,0.0,0.0,4.0,1.3333333333333333,0.0
2021-11-01,Ampara,0.0,11,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0
2010-04-01,Badulla,47.0,4,0.8660254037844387,-0.4999999999999998,49.0,68.0,71.0,62.666666666666664,69.0
2010-05-01,Badulla,69.0,5,0.49999999999999994,-0.8660254037844387,47.0,49.0,68.0,54.666666666666664,118.0
2010-06-01,Badulla,118.0,6,1.2246467991473532e-16,-1.0,69.0,47.0,49.0,55.0,372.0
2010-07-01,Badulla,372.0,7,-0.4999999999999997,-0.8660254037844388,118.0,69.0,47.0,78.0,319.0
2010-08-01,Badulla,319.0,8,-0.8660254037844385,-0.5000000000000004,372.0,118.0,69.0,186.33333333333334,120.0
2010-09-01,Badulla,120.0,9,-1.0,-1.8369701987210297e-16,319.0,372.0,118.0,269.6666666666667,43.0
2010-10-01,Badulla,43.0,10,-0.8660254037844386,0.5000000000000001,120.0,319.0,372.0,270.3333333333333,26.0
2010-11-01,Badulla,26.0,11,-0.5000000000000004,0.8660254037844384,43.0,120.0,319.0,160.66666666666666,40.0
2010-12-01,Badulla,40.0,12,-2.4492935982947064e-16,1.0,26.0,43.0,120.0,63.0,22.0
2011-01-01,Badulla,22.0,1,0.49999999999999994,0.8660254037844387,40.0,26.0,43.0,36.333333333333336,21.0
2011-02-01,Badulla,21.0,2,0.8660254037844386,0.5000000000000001,22.0,40.0,26.0,29.333333333333332,15.0
2011-03-01,Badulla,15.0,3,1.0,6.123233995736766e-17,21.0,22.0,40.0,27.666666666666668,36.0
2011-04-01,Badulla,36.0,4,0.8660254037844387,-0.4999999999999998,15.0,21.0,22.0,19.333333333333332,31.0
2011-05-01,Badulla,31.0,5,0.49999999999999994,-0.8660254037844387,36.0,15.0,21.0,24.0,65.0
2011-06-01,Badulla,65.0,6,1.2246467991473532e-16,-1.0,31.0,36.0,15.0,27.333333333333332,201.0
2011-07-01,Badulla,201.0,7,-0.4999999999999997,-0.8660254037844388,65.0,31.0,36.0,44.0,54.0
2011-08-01,Badulla,54.0,8,-0.8660254037844385,-0.5000000000000004,201.0,65.0,31.0,99.0,46.0
2011-09-01,Badulla,46.0,9,-1.0,-1.8369701987210297e-16,54.0,201.0,65.0,106.66666666666667,39.0
2011-10-01,Badulla,39.0,10,-0.8660254037844386,0.5000000000000001,46.0,54.0,201.0,100.33333333333333,49.0
2011-11-01,Badulla,49.0,11,-0.5000000000000004,0.8660254037844384,39.0,46.0,54.0,46.333333333333336,53.0
2011-12-01,Badulla,53.0,12,-2.4492935982947064e-16,1.0,49.0,39.0,46.0,44.666666666666664,40.0
2012-01-01,Badulla,40.0,1,0.49999999999999994,0.8660254037844387,53.0,49.0,39.0,47.0,22.0
2012-02-01,Badulla,22.0,2,0.8660254037844386,0.5000000000000001,40.0,53.0,49.0,47.333333333333336,13.0
2012-03-01,Badulla,13.0,3,1.0,6.123233995736766e-17,22.0,40.0,53.0,38.333333333333336,11.0
2012-04-01,Badulla,11.0,4,0.8660254037844387,-0.4999999999999998,13.0,22.0,40.0,25.0,20.0
2012-05-01,Badulla,20.0,5,0.49999999999999994,-0.8660254037844387,11.0,13.0,22.0,15.333333333333334,57.0
2012-06-01,Badulla,57.0,6,1.2246467991473532e-16,-1.0,20.0,11.0,13.0,14.666666666666666,48.0
2012-07-01,Badulla,48.0,7,-0.4999999999999997,-0.8660254037844388,57.0,20.0,11.0,29.333333333333332,40.0
2012-08-01,Badulla,40.0,8,-0.8660254037844385,-0.5000000000000004,48.0,57.0,20.0,41.666666666666664,35.0
2012-09-01,Badulla,35.0,9,-1.0,-1.8369701987210297e-16,40.0,48.0,57.0,48.333333333333336,41.0
2012-10-01,Badulla,41.0,10,-0.8660254037844386,0.5000000000000001,35.0,40.0,48.0,41.0,49.0
2012-11-01,Badulla,49.0,11,-0.5000000000000004,0.8660254037844384,41.0,35.0,40.0,38.666666666666664,54.0
2012-12-01,Badulla,54.0,12,-2.4492935982947064e-16,1.0,49.0,41.0,35.0,41.666666666666664,42.0
2013-01-01,Badulla,42.0,1,0.49999999999999994,0.8660254037844387,54.0,49.0,41.0,48.0,49.0
2013-02-01,Badulla,49.0,2,0.8660254037844386,0.5000000000000001,42.0,54.0,49.0,48.333333333333336,45.0
2013-03-01,Badulla,45.0,3,1.0,6.123233995736766e-17,49.0,42.0,54.0,48.333333333333336,32.0
2013-04-01,Badulla,32.0,4,0.8660254037844387,-0.4999999999999998,45.0,49.0,42.0,45.333333333333336,46.0
2013-05-01,Badulla,46.0,5,0.49999999999999994,-0.8660254037844387,32.0,45.0,49.0,42.0,46.0
2013-06-01,Badulla,46.0,6,1.2246467991473532e-16,-1.0,46.0,32.0,45.0,41.0,77.0
2013-07-01,Badulla,77.0,7,-0.4999999999999997,-0.8660254037844388,46.0,46.0,32.0,41.333333333333336,58.0
2013-08-01,Badulla,58.0,8,-0.8660254037844385,-0.5000000000000004,77.0,46.0,46.0,56.333333333333336,38.0
2013-09-01,Badulla,38.0,9,-1.0,-1.8369701987210297e-16,58.0,77.0,46.0,60.333333333333336,26.0
2013-10-01,Badulla,26.0,10,-0.8660254037844386,0.5000000000000001,38.0,58.0,77.0,57.666666666666664,50.0
2013-11-01,Badulla,50.0,11,-0.5000000000000004,0.8660254037844384,26.0,38.0,58.0,40.666666666666664,33.0
2013-12-01,Badulla,33.0,12,-2.4492935982947064e-16,1.0,50.0,26.0,38.0,38.0,56.0
2014-01-01,Badulla,56.0,1,0.49999999999999994,0.8660254037844387,33.0,50.0,26.0,36.333333333333336,43.0
2014-02-01,Badulla,43.0,2,0.8660254037844386,0.5000000000000001,56.0,33.0,50.0,46.333333333333336,36.0
2014-03-01,Badulla,36.0,3,1.0,6.123233995736766e-17,43.0,56.0,33.0,44.0,12.0
2014-04-01,Badulla,12.0,4,0.8660254037844387,-0.4999999999999998,36.0,43.0,56.0,45.0,56.0
2014-05-01,Badulla,56.0,5,0.49999999999999994,-0.8660254037844387,12.0,36.0,43.0,30.333333333333332,90.0
2014-06-01,Badulla,90.0,6,1.2246467991473532e-16,-1.0,56.0,12.0,36.0,34.666666666666664,79.0
2014-07-01,Badulla,79.0,7,-0.4999999999999997,-0.8660254037844388,90.0,56.0,12.0,52.666666666666664,84.0
2014-08-01,Badulla,84.0,8,-0.8660254037844385,-0.5000000000000004,79.0,90.0,56.0,75.0,76.0
2014-09-01,Badulla,76.0,9,-1.0,-1.8369701987210297e-16,84.0,79.0,90.0,84.33333333333333,129.0
2014-10-01,Badulla,129.0,10,-0.8660254037844386,0.5000000000000001,76.0,84.0,79.0,79.66666666666667,221.0
2014-11-01,Badulla,221.0,11,-0.5000000000000004,0.8660254037844384,129.0,76.0,84.0,96.33333333333333,231.0
2014-12-01,Badulla,231.0,12,-2.4492935982947064e-16,1.0,221.0,129.0,76.0,142.0,195.0
2015-01-01,Badulla,195.0,1,0.49999999999999994,0.8660254037844387,231.0,221.0,129.0,193.66666666666666,60.0
2015-02-01,Badulla,60.0,2,0.8660254037844386,0.5000000000000001,195.0,231.0,221.0,215.66666666666666,30.0
2015-03-01,Badulla,30.0,3,1.0,6.123233995736766e-17,60.0,195.0,231.0,162.0,31.0
2015-04-01,Badulla,31.0,4,0.8660254037844387,-0.4999999999999998,30.0,60.0,195.0,95.0,22.0
2015-05-01,Badulla,22.0,5,0.49999999999999994,-0.8660254037844387,31.0,30.0,60.0,40.333333333333336,30.0
2015-06-01,Badulla,30.0,6,1.2246467991473532e-16,-1.0,22.0,31.0,30.0,27.666666666666668,33.0
2015-07-01,Badulla,33.0,7,-0.4999999999999997,-0.8660254037844388,30.0,22.0,31.0,27.666666666666668,19.0
2015-08-01,Badulla,19.0,8,-0.8660254037844385,-0.5000000000000004,33.0,30.0,22.0,28.333333333333332,10.0
2015-09-01,Badulla,10.0,9,-1.0,-1.8369701987210297e-16,19.0,33.0,30.0,27.333333333333332,35.0
2015-10-01,Badulla,35.0,10,-0.8660254037844386,0.5000000000000001,10.0,19.0,33.0,20.666666666666668,54.0
2015-11-01,Badulla,54.0,11,-0.5000000000000004,0.8660254037844384,35.0,10.0,19.0,21.333333333333332,47.0
2015-12-01,Badulla,47.0,12,-2.4492935982947064e-16,1.0,54.0,35.0,10.0,33.0,85.0
2016-01-01,Badulla,85.0,1,0.49999999999999994,0.8660254037844387,47.0,54.0,35.0,45.333333333333336,40.0
2016-02-01,Badulla,40.0,2,0.8660254037844386,0.5000000000000001,85.0,47.0,54.0,62.0,55.0
2016-03-01,Badulla,55.0,3,1.0,6.123233995736766e-17,40.0,85.0,47.0,57.333333333333336,43.0
2016-04-01,Badulla,43.0,4,0.8660254037844387,-0.4999999999999998,55.0,40.0,85.0,60.0,32.0
2016-05-01,Badulla,32.0,5,0.49999999999999994,-0.8660254037844387,43.0,55.0,40.0,46.0,107.0
2016-06-01,Badulla,107.0,6,1.2246467991473532e-16,-1.0,32.0,43.0,55.0,43.333333333333336,169.0
2016-07-01,Badulla,169.0,7,-0.4999999999999997,-0.8660254037844388,107.0,32.0,43.0,60.666666666666664,72.0
2016-08-01,Badulla,72.0,8,-0.8660254037844385,-0.5000000000000004,169.0,107.0,32.0,102.66666666666667,127.0
2016-09-01,Badulla,127.0,9,-1.0,-1.8369701987210297e-16,72.0,169.0,107.0,116.0,200.0
2016-10-01,Badulla,200.0,10,-0.8660254037844386,0.5000000000000001,127.0,72.0,169.0,122.66666666666667,105.0
2016-11-01,Badulla,105.0,11,-0.5000000000000004,0.8660254037844384,200.0,127.0,72.0,133.0,150.0
2016-12-01,Badulla,150.0,12,-2.4492935982947064e-16,1.0,105.0,200.0,127.0,144.0,226.0
2017-01-01,Badulla,226.0,1,0.49999999999999994,0.8660254037844387,150.0,105.0,200.0,151.66666666666666,130.0
2017-02-01,Badulla,130.0,2,0.8660254037844386,0.5000000000000001,226.0,150.0,105.0,160.33333333333334,139.0
2017-03-01,Badulla,139.0,3,1.0,6.123233995736766e-17,130.0,226.0,150.0,168.66666666666666,167.0
2017-04-01,Badulla,167.0,4,0.8660254037844387,-0.4999999999999998,139.0,130.0,226.0,165.0,186.0
2017-05-01,Badulla,186.0,5,0.49999999999999994,-0.8660254037844387,167.0,139.0,130.0,145.33333333333334,400.0
2017-06-01,Badulla,400.0,6,1.2246467991473532e-16,-1.0,186.0,167.0,139.0,164.0,1220.0
2017-07-01,Badulla,1220.0,7,-0.4999999999999997,-0.8660254037844388,400.0,186.0,167.0,251.0,490.0
2017-08-01,Badulla,490.0,8,-0.8660254037844385,-0.5000000000000004,1220.0,400.0,186.0,602.0,273.0
2017-09-01,Badulla,273.0,9,-1.0,-1.8369701987210297e-16,490.0,1220.0,400.0,703.3333333333334,159.0
2017-10-01,Badulla,159.0,10,-0.8660254037844386,0.5000000000000001,273.0,490.0,1220.0,661.0,174.0
2017-11-01,Badulla,174.0,11,-0.5000000000000004,0.8660254037844384,159.0,273.0,490.0,307.3333333333333,178.0
2017-12-01,Badulla,178.0,12,-2.4492935982947064e-16,1.0,174.0,159.0,273.0,202.0,76.0
2018-01-01,Badulla,76.0,1,0.49999999999999994,0.8660254037844387,178.0,174.0,159.0,170.33333333333334,40.0
2018-02-01,Badulla,40.0,2,0.8660254037844386,0.5000000000000001,76.0,178.0,174.0,142.66666666666666,28.0
2018-03-01,Badulla,28.0,3,1.0,6.123233995736766e-17,40.0,76.0,178.0,98.0,32.0
